Denominazione,Indirizzo,CAP,Comune,Provincia,Regione,Codice_univoco,Partita_IVA,Direccion_completa
DL NOVAPHARM S.R.L.,"Viale di Vigna Pia, 42/44/46",149,Roma,Roma (RM),Lazio,F/9660,04387090717,"Viale di Vigna Pia, 42/44/46, 00149 Roma, Italia"
FARMACIA APPIO LATINO SRL,"Via LATINA, 279",179,Roma,Roma (RM),Lazio,F/9549,17323641005,"Via LATINA, 279, 00179 Roma, Italia"
FARMACIA RIO VERDE S.R.L.,"Via Laurentina, 25/C",40,Ardea,Roma (RM),Lazio,F/18123,17883151007,"Via Laurentina, 25/C, 00040 Ardea, Italia"
"Farmacia San Francesco sas dei Dr.ri Renato, Francesca e Stefania Brocchieri","Via Circonvallazione di Ponente, 213",49,Velletri,Roma (RM),Lazio,F/10050,17509981001,"Via Circonvallazione di Ponente, 213, 00049 Velletri, Italia"
Farmacia Santa Maria Goretti,"Via Via Santa Maria Goretti, 2",48,Nettuno,Roma (RM),Lazio,F/19737,14197731004,"Via Via Santa Maria Goretti, 2, 00048 Nettuno, Italia"
Farmacia Due Leoni srl,"Via Casilina, 1787 P/Q",132,Roma,Roma (RM),Lazio,F/20091,14526671004,"Via Casilina, 1787 P/Q, 00132 Roma, Italia"
FARMACIA ACQUAPENDENTE,"Via CASSIA, 842",189,Roma,Roma (RM),Lazio,F/3822,17776761003,"Via CASSIA, 842, 00189 Roma, Italia"
Farmacia Terreri,"Via Villabate, 173 - 177",133,Roma,Roma (RM),Lazio,F/9344,06637851210,"Via Villabate, 173 - 177, 00133 Roma, Italia"
Farmacia Dott Pace Mercurio Vittorio,"Località Case Bruciate, 2",60,Torrita tiberina,Roma (RM),Lazio,F/19377,00938170578,"Località Case Bruciate, 2, 00060 Torrita tiberina, Italia"
Pace Mercurio Vittorio,"Via Trieste, 8",60,Torrita tiberina,Roma (RM),Lazio,F/9841,00938170578,"Via Trieste, 8, 00060 Torrita tiberina, Italia"
EREDI DI CHIMENTI COSTANTINO,"Via Gigi Chessa, 364",125,Roma,Roma (RM),Lazio,F/9202,17980731008,"Via Gigi Chessa, 364, 00125 Roma, Italia"
FARMACIA APPIA NUOVA SNC,"Via Appia Nuova Km 17,400, 9",43,Ciampino,Roma (RM),Lazio,F/21135,17391911009,"Via Appia Nuova Km 17,400, 9, 00043 Ciampino, Italia"
FCF FARMA SRL,"Viale Tirreno, 243",141,Roma,Roma (RM),Lazio,F/9272,06255831007,"Viale Tirreno, 243, 00141 Roma, Italia"
Corallo Tiziana,"Via A. Cechov, 8",142,Roma,Roma (RM),Lazio,F/9475,17696141005,"Via A. Cechov, 8, 00142 Roma, Italia"
FARMACIA MILANI DEL DOTT. ALESSANDRO MILANI FAGIOLO S.A.S.,"Via ANTON GIULIO BARRILI, 7",152,Roma,Roma (RM),Lazio,F/9569,17579411004,"Via ANTON GIULIO BARRILI, 7, 00152 Roma, Italia"
FARMACIA LEOPARDI SAS,"Piazza Monte Gennaro, 17/B",139,Roma,Roma (RM),Lazio,F/9156,16884401007,"Piazza Monte Gennaro, 17/B, 00139 Roma, Italia"
FARMACIA SANT'AGATA IN TRASTEVERE S.R.L.,"Piazza SIDNEY SONNINO, 47",153,Roma,Roma (RM),Lazio,F/9196,17761101009,"Piazza SIDNEY SONNINO, 47, 00153 Roma, Italia"
FARMACIA PENTAFARMA,"Via PONTINA VECCHIA, 25",71,Pomezia,Roma (RM),Lazio,F/21204,03272950597,"Via PONTINA VECCHIA, 25, 00071 Pomezia, Italia"
FARMACIA LUNGHEZZA,"Via Enrico Bernardi, 1",132,Roma,Roma (RM),Lazio,F/9395,16939351009,"Via Enrico Bernardi, 1, 00132 Roma, Italia"
FARMACIA EREDI DEL DOTT. GIUSEPPE PERRONI,"Via Laurentina, 591",143,Roma,Roma (RM),Lazio,F/9469,17797081001,"Via Laurentina, 591, 00143 Roma, Italia"
Eredi di Massimo Romiti di Leopoldo Romiti,"Piazza Ginepro Cocchi, 3",31,Artena,Roma (RM),Lazio,F/9940,17742641008,"Piazza Ginepro Cocchi, 3, 00031 Artena, Italia"
VITA sas,"Via Villa S. Filippo, 18",197,Roma,Roma (RM),Lazio,F/9209,16751301009,"Via Villa S. Filippo, 18, 00197 Roma, Italia"
FARMACIA ORLANDO S.A.S.,"Via Portuense, 470",149,Roma,Roma (RM),Lazio,F/9571,17242321002,"Via Portuense, 470, 00149 Roma, Italia"
FARMACIA CANCELLIERA S.A.S. DEI DOTTORI PIERLUIGI E LAURA BARTOLOMUCCI,"Via CANCELLIERA, 8/A",41,Albano laziale,Roma (RM),Lazio,F/18718,17591281005,"Via CANCELLIERA, 8/A, 00041 Albano laziale, Italia"
FARMACIA SETTEVILLE,"Via G. Leopardi, 19",12,Guidonia montecelio,Roma (RM),Lazio,F/9904,10518221006,"Via G. Leopardi, 19, 00012 Guidonia montecelio, Italia"
FARMACIA PAMPHILI DEL DOTT. FULVIO COSCONATI S.A.S.,"Via FRANCESCO BOLOGNESI, NN. 12/14/16 ANGOLO VIA BASILIO BRICCI N. 10/12",152,Roma,Roma (RM),Lazio,F/9632,14756541000,"Via FRANCESCO BOLOGNESI, NN. 12/14/16 ANGOLO VIA BASILIO BRICCI N. 10/12, 00152 Roma, Italia"
LloydsFarmacia Roma2,"Via Prenestina, 206",176,Roma,Roma (RM),Lazio,F/9495,03653681209,"Via Prenestina, 206, 00176 Roma, Italia"
LloydsFarmacia Roma 3,"Circonvallazione Ostiense, 289-291",154,Roma,Roma (RM),Lazio,F/9518,03653681209,"Circonvallazione Ostiense, 289-291, 00154 Roma, Italia"
LloydsFarmacia Roma 4,"Via A. Baccarini, 22/c",179,Roma,Roma (RM),Lazio,F/9532,03653681209,"Via A. Baccarini, 22/c, 00179 Roma, Italia"
LloydsFarmacia Roma 1,"Via Della Balduina, 132",136,Roma,Roma (RM),Lazio,F/9743,03653681209,"Via Della Balduina, 132, 00136 Roma, Italia"
FARMACIE LOMBARDI SRL,"Via E. Filiberto, 35",185,Roma,Roma (RM),Lazio,F/9217,07194381211,"Via E. Filiberto, 35, 00185 Roma, Italia"
FARMACIE LOMBARDI SRL,"Via XX Settembre, 47",187,Roma,Roma (RM),Lazio,F/9261,07194381211,"Via XX Settembre, 47, 00187 Roma, Italia"
FARMACIE LOMBARDI S.R.L.,"Viale Palmiro Togliatti, 225 231",175,Roma,Roma (RM),Lazio,F/9303,07194381211,"Viale Palmiro Togliatti, 225 231, 00175 Roma, Italia"
FARMACIE LOMBARDI SRL,"Circonvallazione Trionfale, 57/A",195,Roma,Roma (RM),Lazio,F/9777,07194381211,"Circonvallazione Trionfale, 57/A, 00195 Roma, Italia"
FARMACIA GIARDINO NOMENTANO SRL,"Via Andrea Checchi, 19",137,Roma,Roma (RM),Lazio,F/9237,16397281003,"Via Andrea Checchi, 19, 00137 Roma, Italia"
FARMACIA CORSETTI S.A.S. DELLA DOTT.SSA EMANUELA VILLA,"Via LUIGI BODIO, 75",191,Roma,Roma (RM),Lazio,F/9693,14808301007,"Via LUIGI BODIO, 75, 00191 Roma, Italia"
FARMACIA LOZZI SNC DELLA DR.SSA ANNA LOZZI & C.,"Via MONTE VETTORE, 6",12,Guidonia montecelio,Roma (RM),Lazio,F/18891,17570751002,"Via MONTE VETTORE, 6, 00012 Guidonia montecelio, Italia"
FARMACIA ANGELINI S.R.L.,"Via Giuseppe Salvioli, 5-7",175,Roma,Roma (RM),Lazio,F/9279,17302801000,"Via Giuseppe Salvioli, 5-7, 00175 Roma, Italia"
TRIFARMA SRL,"Via M. Battistini, 184 A/B",167,Roma,Roma (RM),Lazio,F/9719,17643901006,"Via M. Battistini, 184 A/B, 00167 Roma, Italia"
FARMACIA MASSIMO RICCIONI S.R.L.,"Via del Casale Agostinelli, 133/d",118,Roma,Roma (RM),Lazio,F/9341,07985961007,"Via del Casale Agostinelli, 133/d, 00118 Roma, Italia"
farmacia comunale Boccelle,"Via Ezio Maroncelli, 2",53,Civitavecchia,Roma (RM),Lazio,F/20337,14105271002,"Via Ezio Maroncelli, 2, 00053 Civitavecchia, Italia"
Aurelia,"Via Nicolò Paganini, 7",53,Civitavecchia,Roma (RM),Lazio,F/21237,14105271002,"Via Nicolò Paganini, 7, 00053 Civitavecchia, Italia"
FARMACIA MATTEOTTI,"Viale Giacomo Matteotti, 146",53,Civitavecchia,Roma (RM),Lazio,F/9811,14105271002,"Viale Giacomo Matteotti, 146, 00053 Civitavecchia, Italia"
Farmacia Comunale Cisterna,"Viale Palmiro Togliatti, 12",53,Civitavecchia,Roma (RM),Lazio,F/9813,14105271002,"Viale Palmiro Togliatti, 12, 00053 Civitavecchia, Italia"
Farmacia Aputeka Srl,"Via Della Palmarola 22, 22",135,Roma,Roma (RM),Lazio,F/19813,14369211009,"Via Della Palmarola 22, 22, 00135 Roma, Italia"
FARMACIA MILO SRL,"Via Nettunense, 209",42,Anzio,Roma (RM),Lazio,F/9996,17368811000,"Via Nettunense, 209, 00042 Anzio, Italia"
FARMACIA CREDO SRL,"Via GREGORIO VII, 63",165,Roma,Roma (RM),Lazio,F/9785,17030851004,"Via GREGORIO VII, 63, 00165 Roma, Italia"
"FARMACIE MARCONI SAS, SEDE: FARMACIA VILLA FERRAIOLI","Via Risorgimento, 2/C",41,Albano laziale,Roma (RM),Lazio,F/10015,09657681004,"Via Risorgimento, 2/C, 00041 Albano laziale, Italia"
Farmacie Marconi Sas Di Marconi Maria Pia - Ponte Di Nona,"Via Don Primo Mazzolari, 220",132,Roma,Roma (RM),Lazio,F/18396,09657681004,"Via Don Primo Mazzolari, 220, 00132 Roma, Italia"
FARMACIA DELLE GENZIANE,"Via DELLE GENZIANE, 46",12,Guidonia montecelio,Roma (RM),Lazio,F/20490,09657681004,"Via DELLE GENZIANE, 46, 00012 Guidonia montecelio, Italia"
FARMACIA SIRENE DI VENTRESCA CLAUDIA,"Via della Corrazzata, 71 ang. V.del Sommerg",121,Roma,Roma (RM),Lazio,F/9577,09657681004,"Via della Corrazzata, 71 ang. V.del Sommerg, 00121 Roma, Italia"
FARMACIA CASTEL GANDOLFO,"Piazza DELLA LIBERTA, 11",40,Castel gandolfo,Roma (RM),Lazio,F/9954,09657681004,"Piazza DELLA LIBERTA, 11, 00040 Castel gandolfo, Italia"
BEVILACQUA DOTT. CARLO MARIA,"Via di Tragliatella, KM 4,600",61,Anguillara sabazia,Roma (RM),Lazio,F/16576,12139471002,"Via di Tragliatella, KM 4,600, 00061 Anguillara sabazia, Italia"
AB FARMA SAS DI BROGI ALESSANDRO,"Piazza DI CORTE, 6",72,Ariccia,Roma (RM),Lazio,F/18217,18043781006,"Piazza DI CORTE, 6, 00072 Ariccia, Italia"
FARMACIA NUOVA ARRIGHI,"Via della Magliana, 134",146,Roma,Roma (RM),Lazio,F/9649,15891191007,"Via della Magliana, 134, 00146 Roma, Italia"
LAFARMACIA.SANCAMILLO,"Largo S.Vincenzo de Paoli, 5",152,Roma,Roma (RM),Lazio,F/9652,15891191007,"Largo S.Vincenzo de Paoli, 5, 00152 Roma, Italia"
FARMACIA NUOVA LAVINIUM SNC di ALBERTAZZI PAOLA e C.,"Via Alcide de Gasperi, 2",71,Pomezia,Roma (RM),Lazio,F/10007,17764901009,"Via Alcide de Gasperi, 2, 00071 Pomezia, Italia"
FARMACIA VILLA BORGHESE S.N.C. DI BAGNARELLI MARTA & MICHELA,"Via G. Pacini, 15",198,Roma,Roma (RM),Lazio,F/9116,17566321000,"Via G. Pacini, 15, 00198 Roma, Italia"
FARMACIA SCANDELLARI & C. S.A.S.,"Piazza Mazzini, 13",48,Nettuno,Roma (RM),Lazio,F/9992,16780351009,"Piazza Mazzini, 13, 00048 Nettuno, Italia"
ANTICA FARMACIA SANTA LUCIA SRL,"Piazza SAN LORENZO IN LUCINA, 27",186,Roma,Roma (RM),Lazio,F/9092,13931701000,"Piazza SAN LORENZO IN LUCINA, 27, 00186 Roma, Italia"
ANTICA FARMACIA SANTA LUCIA SRL,"Via DI CAPO LE CASE, 47",187,Roma,Roma (RM),Lazio,F/9095,13931701000,"Via DI CAPO LE CASE, 47, 00187 Roma, Italia"
ANTICA FARMACIA SANTA LUCIA SRL,"Via GIULIA, 129",186,Roma,Roma (RM),Lazio,F/9142,13931701000,"Via GIULIA, 129, 00186 Roma, Italia"
Farmacia Don Gnocchi Srl,"Largo Beata Teresa Verzeri 26/27, 26",166,Roma,Roma (RM),Lazio,F/19902,14319351004,"Largo Beata Teresa Verzeri 26/27, 26, 00166 Roma, Italia"
ROTONDO RAFFAELLA,"Via Tommaso Salvini, 47-49",197,Roma,Roma (RM),Lazio,F/9280,17461471009,"Via Tommaso Salvini, 47-49, 00197 Roma, Italia"
FARMACIA BARDANZELLU EREDI DOTT. FATTORI,"Viale BARDANZELLU, 75",155,Roma,Roma (RM),Lazio,F/9357,17704641004,"Viale BARDANZELLU, 75, 00155 Roma, Italia"
Farmacia Villa Muti,"Via Via Francesco Marini, 1",44,Frascati,Roma (RM),Lazio,F/10038,02878092592,"Via Via Francesco Marini, 1, 00044 Frascati, Italia"
FARMACIA SALVATORE VACCARELLA SRL,"Largo LUCIO APULEIO, 11/B",136,Roma,Roma (RM),Lazio,F/9776,12301201005,"Largo LUCIO APULEIO, 11/B, 00136 Roma, Italia"
Farmacia Europa S.n.c del dottor Francesco Scotto Opipari e C.,"Piazza Don Luigi Sturzo, 7",47,Marino,Roma (RM),Lazio,F/19560,14306771008,"Piazza Don Luigi Sturzo, 7, 00047 Marino, Italia"
farmacia Villa Narducci srl,"Via via Lorenzo il Magnifico, 116A",162,Roma,Roma (RM),Lazio,F/9206,17380331003,"Via via Lorenzo il Magnifico, 116A, 00162 Roma, Italia"
Martelli Alessio,"Lungotevere di Pietra Papa, 145",146,Roma,Roma (RM),Lazio,F/9614,17267761009,"Lungotevere di Pietra Papa, 145, 00146 Roma, Italia"
giampaolo vita,"Via flaminia, 719",191,Roma,Roma (RM),Lazio,F/9778,17253151009,"Via flaminia, 719, 00191 Roma, Italia"
Forte Boccea,"Via di Boccea, 254",167,Roma,Roma (RM),Lazio,F/9669,15041941004,"Via di Boccea, 254, 00167 Roma, Italia"
MEDICAMENTA FARMA S.R.L.,"Via Trionfale, 8291",135,Roma,Roma (RM),Lazio,F/9774,15041941004,"Via Trionfale, 8291, 00135 Roma, Italia"
EREDI DELLA DOTT.SSA REALDON ANNA MARIA SDF,"Via Tuscolana, 1044-1046",174,Roma,Roma (RM),Lazio,F/9290,17955891001,"Via Tuscolana, 1044-1046, 00174 Roma, Italia"
Multiservizi Caerite Spa - Comunale N.4,"Piazza N. Pagliuca, 3",52,Cerveteri,Roma (RM),Lazio,F/17329,07105121003,"Piazza N. Pagliuca, 3, 00052 Cerveteri, Italia"
MULTISERVIZI CAERITE SPA - COMUNALE N.5,"Via Settevene Paolo, 81E/F",52,Cerveteri,Roma (RM),Lazio,F/18278,07105121003,"Via Settevene Paolo, 81E/F, 00052 Cerveteri, Italia"
Multiservizi Caerite S.p.A. Comunale n.6,"Via Fontana Morella, 84",52,Cerveteri,Roma (RM),Lazio,F/21126,07105121003,"Via Fontana Morella, 84, 00052 Cerveteri, Italia"
MULTISERVIZI CAERITE SPA - COMUNALE N.1,"Piazza Risorgimento, 21",52,Cerveteri,Roma (RM),Lazio,F/9789,07105121003,"Piazza Risorgimento, 21, 00052 Cerveteri, Italia"
MULTISERVIZI CAERITE SPA - COMUNALE N.2,"Via Oriolo Romano, 1/B",52,Cerveteri,Roma (RM),Lazio,F/9807,07105121003,"Via Oriolo Romano, 1/B, 00052 Cerveteri, Italia"
MULTISERVIZI CAERITE SPA - COMUNALE N.3,"Via Prato del Cavaliere, 4",52,Cerveteri,Roma (RM),Lazio,F/9824,07105121003,"Via Prato del Cavaliere, 4, 00052 Cerveteri, Italia"
M.&T. FARMACIA DEI CONSOLI DI TORRICIANI MARIA PALMA E C. SAS,"Piazza dei Consoli, 15",175,Roma,Roma (RM),Lazio,F/9302,10395761009,"Piazza dei Consoli, 15, 00175 Roma, Italia"
Farmacia Aldo Bozzi srl,"Via luigi gigliotti, 38",156,Roma,Roma (RM),Lazio,F/21159,15867911008,"Via luigi gigliotti, 38, 00156 Roma, Italia"
"Farmacia Colle Del Sole Delle Dottoresse Rosa Carmela Rizzo, Sabrina Scarmozzino E Rosalba Bloise S.n.c.","Via Macomer, 13",132,Roma,Roma (RM),Lazio,F/19709,14272871006,"Via Macomer, 13, 00132 Roma, Italia"
Farmacia Pratone,"Via Renato Castellani, 22",46,Grottaferrata,Roma (RM),Lazio,F/20818,16020341000,"Via Renato Castellani, 22, 00046 Grottaferrata, Italia"
FARMACIE EMISTRA S.R.L.,"Via DI ACQUA BULLICANTE, 68-70-72",177,Roma,Roma (RM),Lazio,F/9487,17549221004,"Via DI ACQUA BULLICANTE, 68-70-72, 00177 Roma, Italia"
Farmacia Tor San Lorenzo,"Viale San Lorenzo, 5",40,Ardea,Roma (RM),Lazio,F/18228,11498301008,"Viale San Lorenzo, 5, 00040 Ardea, Italia"
TROMBETTA SNC,"Via Leonardo Da Vinci, 153-155-157",145,Roma,Roma (RM),Lazio,F/9413,11206031004,"Via Leonardo Da Vinci, 153-155-157, 00145 Roma, Italia"
Farmacia Comunale Apm 5,"Viale Bruno Buozzi, 58",15,Monterotondo,Roma (RM),Lazio,F/17943,05843451005,"Viale Bruno Buozzi, 58, 00015 Monterotondo, Italia"
Farmacia Comunale Apm 2,"Via Goffredo Mameli, 15/b",15,Monterotondo,Roma (RM),Lazio,F/9842,05843451005,"Via Goffredo Mameli, 15/b, 00015 Monterotondo, Italia"
Farmacia Comunale Apm 1,"Via Adige, 36",15,Monterotondo,Roma (RM),Lazio,F/9852,05843451005,"Via Adige, 36, 00015 Monterotondo, Italia"
Farmacia Comunale Apm 3,"Via Turati, 133-135",15,Monterotondo,Roma (RM),Lazio,F/9882,05843451005,"Via Turati, 133-135, 00015 Monterotondo, Italia"
Farmacia Comunale Apm N.4,"Piazza S. Maria Delle Grazie, 5",15,Monterotondo,Roma (RM),Lazio,F/9915,05843451005,"Piazza S. Maria Delle Grazie, 5, 00015 Monterotondo, Italia"
MATTERA ADELE,"Via Macinghi Strozzi, 7",145,Roma,Roma (RM),Lazio,F/9507,17261901007,"Via Macinghi Strozzi, 7, 00145 Roma, Italia"
FARMACIA FONTE NUOVA DOTT.SSA ANNAMARIA PALERMO,"Via Via Nomentana, 615-617",13,Fonte nuova,Roma (RM),Lazio,F/18283,16745021002,"Via Via Nomentana, 615-617, 00013 Fonte nuova, Italia"
FARMACIA MRC ARTENA COMUNALE,"Via TORRETTA, 1",31,Artena,Roma (RM),Lazio,F/18443,01740210701,"Via TORRETTA, 1, 00031 Artena, Italia"
FARMACIA MRC CASTELLI ROMANI Comunale Monte Compatri,"Via TUSCOLANA, KM 26.700",77,Montecompatri,Roma (RM),Lazio,F/20885,01740210701,"Via TUSCOLANA, KM 26.700, 00077 Montecompatri, Italia"
Farmacia MRC Fleming,"Via Fleming, 20",31,Artena,Roma (RM),Lazio,F/9867,01740210701,"Via Fleming, 20, 00031 Artena, Italia"
FARMACIA LE MAGNOLIE DELLA DOTTORESSA TOTO ANGELA & FIGLI S.N.C.,"Via Cassia (ingresso da via V. piccinini), 1277C",135,Roma,Roma (RM),Lazio,F/20393,15005961006,"Via Cassia (ingresso da via V. piccinini), 1277C, 00135 Roma, Italia"
DISPENSARIO LIDO DEI PINI,"Via Ardeatina, 654",40,Anzio,Roma (RM),Lazio,F/18593,02791600584,"Via Ardeatina, 654, 00040 Anzio, Italia"
FARFARELLI ENZO,"Via RE LATINO, 2",42,Anzio,Roma (RM),Lazio,F/9985,02791600584,"Via RE LATINO, 2, 00042 Anzio, Italia"
FARMACIA MAR ROSSO del DOTT. SANSONI CARMELO SAS,"Via Mar Rosso, 245",122,Roma,Roma (RM),Lazio,F/9631,09876841009,"Via Mar Rosso, 245, 00122 Roma, Italia"
FARMACIA VIMINALE SAS DEL DR. GIACINTO GRIECO,"Piazza DEL VIMINALE, 23",184,Roma,Roma (RM),Lazio,F/9195,16954451007,"Piazza DEL VIMINALE, 23, 00184 Roma, Italia"
FARMACIA TOTI S.R.L,"Via XXV APRILE, 21",53,Civitavecchia,Roma (RM),Lazio,F/9814,07950431002,"Via XXV APRILE, 21, 00053 Civitavecchia, Italia"
DE LONGIS ANNA,"Via CANDIA, 28",192,Roma,Roma (RM),Lazio,F/9676,17110121005,"Via CANDIA, 28, 00192 Roma, Italia"
Farmacia Indovina-Sclafani Srl,"Via Cina, 348",144,Roma,Roma (RM),Lazio,F/21097,17076551005,"Via Cina, 348, 00144 Roma, Italia"
SAN NICOLA SRL,"Via L'Aquila, 13",176,Roma,Roma (RM),Lazio,F/9496,17335181008,"Via L'Aquila, 13, 00176 Roma, Italia"
SAN STANISLAO SRL,"Via Libia, 225-227",199,Roma,Roma (RM),Lazio,F/9102,17335211003,"Via Libia, 225-227, 00199 Roma, Italia"
SAN GABRIELE SRL,"Via Nomentana, 564-566",141,Roma,Roma (RM),Lazio,F/9139,17335191007,"Via Nomentana, 564-566, 00141 Roma, Italia"
Farmacia Fratelli Minardi di Emanuele Minardi e C. S.A.S,"Via Provinciale, 7",20,Riofreddo,Roma (RM),Lazio,F/9921,17408321002,"Via Provinciale, 7, 00020 Riofreddo, Italia"
Farmacia Mandela delle dott.sse Giustiniana & Angela Di Cecco S.a.s.,"Piazza Nazionale, 9",20,Mandela,Roma (RM),Lazio,F/9949,15945431003,"Piazza Nazionale, 9, 00020 Mandela, Italia"
Farmacia38 -Laurentina,"Via Paolo Buzzi, 64",143,Roma,Roma (RM),Lazio,F/21099,17120631001,"Via Paolo Buzzi, 64, 00143 Roma, Italia"
Pomezia Servizi Spa - Comunale 4,"Via Laurentina, 125",40,Pomezia,Roma (RM),Lazio,F/10030,05275911005,"Via Laurentina, 125, 00040 Pomezia, Italia"
POMEZIA SERVIZI SPA - COMUNALE 6,"Via Anchise, 51",40,Pomezia,Roma (RM),Lazio,F/18851,05275911005,"Via Anchise, 51, 00040 Pomezia, Italia"
Farmacia n.7,"Via Del Commercio, 35",71,Pomezia,Roma (RM),Lazio,F/21100,05275911005,"Via Del Commercio, 35, 00071 Pomezia, Italia"
POMEZIA SERVIZI SPA - COMUNALE 1,"Via Virgilio, 27",40,Pomezia,Roma (RM),Lazio,F/9980,05275911005,"Via Virgilio, 27, 00040 Pomezia, Italia"
Pomezia Servizi Spa - Comunale 2,"Viale Francia, 98",40,Pomezia,Roma (RM),Lazio,F/9988,05275911005,"Viale Francia, 98, 00040 Pomezia, Italia"
Pomezia Servizi Spa - Comunale 3,"Via Varrone, 17",40,Pomezia,Roma (RM),Lazio,F/9997,05275911005,"Via Varrone, 17, 00040 Pomezia, Italia"
GRUPPO FARMACIE IGEA SRL,"Via San Gallicano, 23",153,Roma,Roma (RM),Lazio,F/9088,09849131009,"Via San Gallicano, 23, 00153 Roma, Italia"
GRUPPO FARMACIE IGEA SRL,"Via XX Settembre, 98/B",187,Roma,Roma (RM),Lazio,F/9221,09849131009,"Via XX Settembre, 98/B, 00187 Roma, Italia"
GRUPPO FARMACIE IGEA SRL,"Largo Cervinia, 23",135,Roma,Roma (RM),Lazio,F/9699,09849131009,"Largo Cervinia, 23, 00135 Roma, Italia"
FARMACIA ROCCA CENCIA SNC,"Via DI ROCCA CENCIA, 12,14,16,16A",132,Roma,Roma (RM),Lazio,F/21085,17150281008,"Via DI ROCCA CENCIA, 12,14,16,16A, 00132 Roma, Italia"
FARMACIA LONGARINA SNC DI D.SSA FRANCESCA VIDILI E D.SSA SIMONA PILLONI,"Via DI CASTEL FUSANO, 36A",122,Roma,Roma (RM),Lazio,F/21086,16563571005,"Via DI CASTEL FUSANO, 36A, 00122 Roma, Italia"
FARMAVENTITRE SRL,"Piazza Roma, 5",20,Canterano,Roma (RM),Lazio,F/9912,16221841006,"Piazza Roma, 5, 00020 Canterano, Italia"
FARMACIA SCARFO' SOCIETA' A RESPONSABILITA' LIMITATA,"Via Casilina, 439/B",176,Roma,Roma (RM),Lazio,F/9551,14997841003,"Via Casilina, 439/B, 00176 Roma, Italia"
DEI GIURECONSULTI SNC,"Via di Boccea, 43",165,Roma,Roma (RM),Lazio,F/9738,04269101004,"Via di Boccea, 43, 00165 Roma, Italia"
FARMACIA ISOLA TIBERINA,"Via DI PONTE QUATTRO CAPI, 38",186,Roma,Roma (RM),Lazio,F/9085,17101801003,"Via DI PONTE QUATTRO CAPI, 38, 00186 Roma, Italia"
Farmacia IN S.N.C.,"Piazzale Cina, 60",144,Roma,Roma (RM),Lazio,F/9525,05383951000,"Piazzale Cina, 60, 00144 Roma, Italia"
FARMACIA SQUARTI SAS DEL DR. FABRIZIO SQUARTI,"Via Casilina, 1218",133,Roma,Roma (RM),Lazio,F/9340,16965051002,"Via Casilina, 1218, 00133 Roma, Italia"
Farmacia Zenodoro SRL,"Largo Biante, 21",124,Roma,Roma (RM),Lazio,F/21087,17266471006,"Largo Biante, 21, 00124 Roma, Italia"
FARMACIA CAPECCI DELLA DOTT.SSA GRAZIOLA SIMONA,"Via Tuscolana, 802",174,Roma,Roma (RM),Lazio,F/9361,17395281003,"Via Tuscolana, 802, 00174 Roma, Italia"
GREGORIO VII DOTT.SSA CARPENTIERO CARMEN,"Via Gregorio VII, 154/a",165,Roma,Roma (RM),Lazio,F/9726,17153241009,"Via Gregorio VII, 154/a, 00165 Roma, Italia"
Comunale Genzano N. 3,"Via Emilia Romagna, 134",45,Genzano di roma,Roma (RM),Lazio,F/10041,01038071005,"Via Emilia Romagna, 134, 00045 Genzano di roma, Italia"
FARMACIA COMUNALE N.2,"Largo Nicola Ottavio, SNC",45,Genzano di roma,Roma (RM),Lazio,F/9955,01038071005,"Largo Nicola Ottavio, SNC, 00045 Genzano di roma, Italia"
FARMACIA COMUNALE NR 1,"Via Palmiro Togliatti, 1",45,Genzano di roma,Roma (RM),Lazio,F/9976,01038071005,"Via Palmiro Togliatti, 1, 00045 Genzano di roma, Italia"
FARMACIA CORSI SAS DELLA DR.SSA RITA CORSI & C.,"Via dei castelli romani, 2/I",71,Pomezia,Roma (RM),Lazio,F/18239,14573471001,"Via dei castelli romani, 2/I, 00071 Pomezia, Italia"
SANT'ANDREA SRL,"Largo Valtournanche, 12",141,Roma,Roma (RM),Lazio,F/9105,17335201004,"Largo Valtournanche, 12, 00141 Roma, Italia"
FARMACIA SELVA CANDIDA DELLE DOTTORESSE FARES ROSAMARIA E BOGLIOLO VALERIA,"Via REZZATO, 111",166,Roma,Roma (RM),Lazio,F/21046,16842881001,"Via REZZATO, 111, 00166 Roma, Italia"
"FARMACIA CORE - SOCIETA' IN NOME COLLETTIVO DEI DOTTORI CORE ALFO NSO, ANDREA E CRISTIANO","Viale Salvo D'Acquisto, 16",49,Velletri,Roma (RM),Lazio,F/10011,17073381000,"Viale Salvo D'Acquisto, 16, 00049 Velletri, Italia"
FARMACIA S.MONICA SAS DELLA DR.SSA MARIA CRISTINA MARGUATI,"Via Sebastiano Silvestri, 124-124/A",45,Genzano di roma,Roma (RM),Lazio,F/10032,16964591008,"Via Sebastiano Silvestri, 124-124/A, 00045 Genzano di roma, Italia"
"Farmacia ""Giustiniano"" della dott.ssa Sandra Arrighi","Viale Giustiniano Imperatore, 167",145,Roma,Roma (RM),Lazio,F/9508,09159841007,"Viale Giustiniano Imperatore, 167, 00145 Roma, Italia"
FARMACIA TUSCOLANA S.N.C.,"Via TUSCOLANA, 490",181,Roma,Roma (RM),Lazio,F/9509,17003651001,"Via TUSCOLANA, 490, 00181 Roma, Italia"
